timestamp,locSrv.x,locSrv.y,locSrv.z,locSrv.qx,locSrv.qy,locSrv.qz
183258,0.0,0.0,0.0,0.0,0.0,0.0
183358,0.0,0.0,0.0,0.0,0.0,0.0
183458,0.0,0.0,0.0,0.0,0.0,0.0
183558,0.0,0.0,0.0,0.0,0.0,0.0
183658,0.0,0.0,0.0,0.0,0.0,0.0
183758,0.0,0.0,0.0,0.0,0.0,0.0
183858,0.0,0.0,0.0,0.0,0.0,0.0
183958,0.0,0.0,0.0,0.0,0.0,0.0
184058,0.0,0.0,0.0,0.0,0.0,0.0
184158,0.0,0.0,0.0,0.0,0.0,0.0
184258,0.0,0.0,0.0,0.0,0.0,0.0
184358,0.0,0.0,0.0,0.0,0.0,0.0
184458,0.0,0.0,0.0,0.0,0.0,0.0
184558,0.0,0.0,0.0,0.0,0.0,0.0
184658,0.0,0.0,0.0,0.0,0.0,0.0
184758,0.0,0.0,0.0,0.0,0.0,0.0
184858,0.0,0.0,0.0,0.0,0.0,0.0
184958,0.0,0.0,0.0,0.0,0.0,0.0
185058,0.0,0.0,0.0,0.0,0.0,0.0
185158,0.0,0.0,0.0,0.0,0.0,0.0
185258,0.0,0.0,0.0,0.0,0.0,0.0
185358,0.0,0.0,0.0,0.0,0.0,0.0
185458,0.0,0.0,0.0,0.0,0.0,0.0
185558,0.0,0.0,0.0,0.0,0.0,0.0
185658,0.0,0.0,0.0,0.0,0.0,0.0
185758,0.0,0.0,0.0,0.0,0.0,0.0
185858,0.0,0.0,0.0,0.0,0.0,0.0
185958,0.0,0.0,0.0,0.0,0.0,0.0
186058,0.0,0.0,0.0,0.0,0.0,0.0
186158,0.0,0.0,0.0,0.0,0.0,0.0
186258,0.0,0.0,0.0,0.0,0.0,0.0
186358,0.0,0.0,0.0,0.0,0.0,0.0
186458,0.0,0.0,0.0,0.0,0.0,0.0
186558,0.0,0.0,0.0,0.0,0.0,0.0
186658,0.0,0.0,0.0,0.0,0.0,0.0
186758,0.0,0.0,0.0,0.0,0.0,0.0
186858,0.0,0.0,0.0,0.0,0.0,0.0
186958,0.0,0.0,0.0,0.0,0.0,0.0
187058,0.0,0.0,0.0,0.0,0.0,0.0
187158,0.0,0.0,0.0,0.0,0.0,0.0
187258,0.0,0.0,0.0,0.0,0.0,0.0
187358,0.0,0.0,0.0,0.0,0.0,0.0
187458,0.0,0.0,0.0,0.0,0.0,0.0
187558,0.0,0.0,0.0,0.0,0.0,0.0
187658,0.0,0.0,0.0,0.0,0.0,0.0
187758,0.0,0.0,0.0,0.0,0.0,0.0
187858,0.0,0.0,0.0,0.0,0.0,0.0
187958,0.0,0.0,0.0,0.0,0.0,0.0
188058,0.0,0.0,0.0,0.0,0.0,0.0
188158,0.0,0.0,0.0,0.0,0.0,0.0
188258,0.0,0.0,0.0,0.0,0.0,0.0
188360,0.0,0.0,0.0,0.0,0.0,0.0
188460,0.0,0.0,0.0,0.0,0.0,0.0
188560,0.0,0.0,0.0,0.0,0.0,0.0
188658,0.0,0.0,0.0,0.0,0.0,0.0
188759,0.0,0.0,0.0,0.0,0.0,0.0
188859,0.0,0.0,0.0,0.0,0.0,0.0
188959,0.0,0.0,0.0,0.0,0.0,0.0
189059,0.0,0.0,0.0,0.0,0.0,0.0
189159,0.0,0.0,0.0,0.0,0.0,0.0
189259,0.0,0.0,0.0,0.0,0.0,0.0
189359,0.0,0.0,0.0,0.0,0.0,0.0
189458,0.0,0.0,0.0,0.0,0.0,0.0
189558,0.0,0.0,0.0,0.0,0.0,0.0
189658,0.0,0.0,0.0,0.0,0.0,0.0
189759,0.0,0.0,0.0,0.0,0.0,0.0
189858,0.0,0.0,0.0,0.0,0.0,0.0
189958,0.0,0.0,0.0,0.0,0.0,0.0
190058,0.0,0.0,0.0,0.0,0.0,0.0
190158,0.0,0.0,0.0,0.0,0.0,0.0
190258,0.0,0.0,0.0,0.0,0.0,0.0
190358,0.0,0.0,0.0,0.0,0.0,0.0
190458,0.0,0.0,0.0,0.0,0.0,0.0
190558,0.0,0.0,0.0,0.0,0.0,0.0
190658,0.0,0.0,0.0,0.0,0.0,0.0
190758,0.0,0.0,0.0,0.0,0.0,0.0
190858,0.0,0.0,0.0,0.0,0.0,0.0
190958,0.0,0.0,0.0,0.0,0.0,0.0
191058,0.0,0.0,0.0,0.0,0.0,0.0
191158,0.0,0.0,0.0,0.0,0.0,0.0
191258,0.0,0.0,0.0,0.0,0.0,0.0
191358,0.0,0.0,0.0,0.0,0.0,0.0
191458,0.0,0.0,0.0,0.0,0.0,0.0
191558,0.0,0.0,0.0,0.0,0.0,0.0
191658,0.0,0.0,0.0,0.0,0.0,0.0
191758,0.0,0.0,0.0,0.0,0.0,0.0
191858,0.0,0.0,0.0,0.0,0.0,0.0
191958,0.0,0.0,0.0,0.0,0.0,0.0
192058,0.0,0.0,0.0,0.0,0.0,0.0
192158,0.0,0.0,0.0,0.0,0.0,0.0
192258,0.0,0.0,0.0,0.0,0.0,0.0
192358,0.0,0.0,0.0,0.0,0.0,0.0
192458,0.0,0.0,0.0,0.0,0.0,0.0
192558,0.0,0.0,0.0,0.0,0.0,0.0
192658,0.0,0.0,0.0,0.0,0.0,0.0
192758,0.0,0.0,0.0,0.0,0.0,0.0
192858,0.0,0.0,0.0,0.0,0.0,0.0
192958,0.0,0.0,0.0,0.0,0.0,0.0
193058,0.0,0.0,0.0,0.0,0.0,0.0
193158,0.0,0.0,0.0,0.0,0.0,0.0
193258,0.0,0.0,0.0,0.0,0.0,0.0
193360,0.0,0.0,0.0,0.0,0.0,0.0
193458,0.0,0.0,0.0,0.0,0.0,0.0
193560,0.0,0.0,0.0,0.0,0.0,0.0
193660,0.0,0.0,0.0,0.0,0.0,0.0
193758,0.0,0.0,0.0,0.0,0.0,0.0
193859,0.0,0.0,0.0,0.0,0.0,0.0
193958,0.0,0.0,0.0,0.0,0.0,0.0
194059,0.0,0.0,0.0,0.0,0.0,0.0
194159,0.0,0.0,0.0,0.0,0.0,0.0
194259,0.0,0.0,0.0,0.0,0.0,0.0
194358,0.0,0.0,0.0,0.0,0.0,0.0
194459,0.0,0.0,0.0,0.0,0.0,0.0
194558,0.0,0.0,0.0,0.0,0.0,0.0
194659,0.0,0.0,0.0,0.0,0.0,0.0
194759,0.0,0.0,0.0,0.0,0.0,0.0
194859,0.0,0.0,0.0,0.0,0.0,0.0
194959,0.0,0.0,0.0,0.0,0.0,0.0
195059,0.0,0.0,0.0,0.0,0.0,0.0
195158,0.0,0.0,0.0,0.0,0.0,0.0
195258,0.0,0.0,0.0,0.0,0.0,0.0
195358,0.0,0.0,0.0,0.0,0.0,0.0
195460,0.0,0.0,0.0,0.0,0.0,0.0
195558,0.0,0.0,0.0,0.0,0.0,0.0
195658,0.0,0.0,0.0,0.0,0.0,0.0
195758,0.0,0.0,0.0,0.0,0.0,0.0
195859,0.0,0.0,0.0,0.0,0.0,0.0
195959,0.0,0.0,0.0,0.0,0.0,0.0
196058,0.0,0.0,0.0,0.0,0.0,0.0
196158,0.0,0.0,0.0,0.0,0.0,0.0
196258,0.0,0.0,0.0,0.0,0.0,0.0
196358,0.0,0.0,0.0,0.0,0.0,0.0
196458,0.0,0.0,0.0,0.0,0.0,0.0
196558,0.0,0.0,0.0,0.0,0.0,0.0
196659,0.0,0.0,0.0,0.0,0.0,0.0
196759,0.0,0.0,0.0,0.0,0.0,0.0
196858,0.0,0.0,0.0,0.0,0.0,0.0
196958,0.0,0.0,0.0,0.0,0.0,0.0
197058,0.0,0.0,0.0,0.0,0.0,0.0
197159,0.0,0.0,0.0,0.0,0.0,0.0
197258,0.0,0.0,0.0,0.0,0.0,0.0
197358,0.0,0.0,0.0,0.0,0.0,0.0
197458,0.0,0.0,0.0,0.0,0.0,0.0
197558,0.0,0.0,0.0,0.0,0.0,0.0
197658,0.0,0.0,0.0,0.0,0.0,0.0
197758,0.0,0.0,0.0,0.0,0.0,0.0
197858,0.0,0.0,0.0,0.0,0.0,0.0
197958,0.0,0.0,0.0,0.0,0.0,0.0
198058,0.0,0.0,0.0,0.0,0.0,0.0
198158,0.0,0.0,0.0,0.0,0.0,0.0
198258,0.0,0.0,0.0,0.0,0.0,0.0
198358,0.0,0.0,0.0,0.0,0.0,0.0
198458,0.0,0.0,0.0,0.0,0.0,0.0
198558,0.0,0.0,0.0,0.0,0.0,0.0
198658,0.0,0.0,0.0,0.0,0.0,0.0
198758,0.0,0.0,0.0,0.0,0.0,0.0
198858,0.0,0.0,0.0,0.0,0.0,0.0
198958,0.0,0.0,0.0,0.0,0.0,0.0
199058,0.0,0.0,0.0,0.0,0.0,0.0
199158,0.0,0.0,0.0,0.0,0.0,0.0
199258,0.0,0.0,0.0,0.0,0.0,0.0
199358,0.0,0.0,0.0,0.0,0.0,0.0
199458,0.0,0.0,0.0,0.0,0.0,0.0
199558,0.0,0.0,0.0,0.0,0.0,0.0
199658,0.0,0.0,0.0,0.0,0.0,0.0
199758,0.0,0.0,0.0,0.0,0.0,0.0
199858,0.0,0.0,0.0,0.0,0.0,0.0
199958,0.0,0.0,0.0,0.0,0.0,0.0
200058,0.0,0.0,0.0,0.0,0.0,0.0
200158,0.0,0.0,0.0,0.0,0.0,0.0
200258,0.0,0.0,0.0,0.0,0.0,0.0
200358,0.0,0.0,0.0,0.0,0.0,0.0
200458,0.0,0.0,0.0,0.0,0.0,0.0
200558,0.0,0.0,0.0,0.0,0.0,0.0
200658,0.0,0.0,0.0,0.0,0.0,0.0
200758,0.0,0.0,0.0,0.0,0.0,0.0
200858,0.0,0.0,0.0,0.0,0.0,0.0
200958,0.0,0.0,0.0,0.0,0.0,0.0
201058,0.0,0.0,0.0,0.0,0.0,0.0
201158,0.0,0.0,0.0,0.0,0.0,0.0
201258,0.0,0.0,0.0,0.0,0.0,0.0
201358,0.0,0.0,0.0,0.0,0.0,0.0
201458,0.0,0.0,0.0,0.0,0.0,0.0
201558,0.0,0.0,0.0,0.0,0.0,0.0
201658,0.0,0.0,0.0,0.0,0.0,0.0
201758,0.0,0.0,0.0,0.0,0.0,0.0
201858,0.0,0.0,0.0,0.0,0.0,0.0
201958,0.0,0.0,0.0,0.0,0.0,0.0
202058,0.0,0.0,0.0,0.0,0.0,0.0
202158,0.0,0.0,0.0,0.0,0.0,0.0
202258,0.0,0.0,0.0,0.0,0.0,0.0
202358,0.0,0.0,0.0,0.0,0.0,0.0
202458,0.0,0.0,0.0,0.0,0.0,0.0
202558,0.0,0.0,0.0,0.0,0.0,0.0
202658,0.0,0.0,0.0,0.0,0.0,0.0
202758,0.0,0.0,0.0,0.0,0.0,0.0
202860,0.0,0.0,0.0,0.0,0.0,0.0
202958,0.0,0.0,0.0,0.0,0.0,0.0
203060,0.0,0.0,0.0,0.0,0.0,0.0
203160,0.0,0.0,0.0,0.0,0.0,0.0
203260,0.0,0.0,0.0,0.0,0.0,0.0
203359,0.0,0.0,0.0,0.0,0.0,0.0
203459,0.0,0.0,0.0,0.0,0.0,0.0
203559,0.0,0.0,0.0,0.0,0.0,0.0
203659,0.0,0.0,0.0,0.0,0.0,0.0
203758,0.0,0.0,0.0,0.0,0.0,0.0
203859,0.0,0.0,0.0,0.0,0.0,0.0
203959,0.0,0.0,0.0,0.0,0.0,0.0
204059,0.0,0.0,0.0,0.0,0.0,0.0
204159,0.0,0.0,0.0,0.0,0.0,0.0
204258,0.0,0.0,0.0,0.0,0.0,0.0
204359,0.0,0.0,0.0,0.0,0.0,0.0
204459,0.0,0.0,0.0,0.0,0.0,0.0
204558,0.0,0.0,0.0,0.0,0.0,0.0
204659,0.0,0.0,0.0,0.0,0.0,0.0
204758,0.0,0.0,0.0,0.0,0.0,0.0
204860,0.0,0.0,0.0,0.0,0.0,0.0
