timestamp,pm.vbat,pm.vbatMV,pm.extVbat,pm.extVbatMV,pm.extCurr,pm.chargeCurrent,pm.state,pm.batteryLevel
210186,3.5577714443206787,3557,0.0,0,0.0,0.0,0,10
210286,3.5577714443206787,3557,0.0,0,0.0,0.0,0,10
210386,3.5577714443206787,3557,0.0,0,0.0,0.0,0,10
210486,3.5577714443206787,3557,0.0,0,0.0,0.0,0,10
210586,3.5630500316619873,3563,0.0,0,0.0,0.0,0,10
210686,3.5577714443206787,3557,0.0,0,0.0,0.0,0,10
210786,3.5577714443206787,3557,0.0,0,0.0,0.0,0,10
210886,3.5577714443206787,3557,0.0,0,0.0,0.0,0,10
210986,3.5630500316619873,3563,0.0,0,0.0,0.0,0,10
211086,3.5630500316619873,3563,0.0,0,0.0,0.0,0,10
211186,3.098533868789673,3098,0.0,0,0.0,0.0,0,10
211286,3.2463345527648926,3246,0.0,0,0.0,0.0,0,10
211386,3.2621703147888184,3262,0.0,0,0.0,0.0,0,10
211486,3.241055965423584,3241,0.0,0,0.0,0.0,0,10
211586,3.198827028274536,3198,0.0,0,0.0,0.0,0,10
211686,3.172434091567993,3172,0.0,0,0.0,0.0,0,10
211786,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
211886,3.2093844413757324,3209,0.0,0,0.0,0.0,0,10
211986,3.230498790740967,3230,0.0,0,0.0,0.0,0,10
212086,3.2568917274475098,3256,0.0,0,0.0,0.0,0,10
212186,3.267448902130127,3267,0.0,0,0.0,0.0,0,10
212286,3.2621703147888184,3262,0.0,0,0.0,0.0,0,10
212386,3.241055965423584,3241,0.0,0,0.0,0.0,0,10
212486,3.2357773780822754,3235,0.0,0,0.0,0.0,0,10
212586,3.230498790740967,3230,0.0,0,0.0,0.0,0,10
212686,3.230498790740967,3230,0.0,0,0.0,0.0,0,10
212786,3.225220203399658,3225,0.0,0,0.0,0.0,0,10
212886,3.2199416160583496,3219,0.0,0,0.0,0.0,0,10
212986,3.225220203399658,3225,0.0,0,0.0,0.0,0,10
213086,3.2199416160583496,3219,0.0,0,0.0,0.0,0,10
213186,3.214663028717041,3214,0.0,0,0.0,0.0,0,10
213286,3.2093844413757324,3209,0.0,0,0.0,0.0,0,10
213386,3.2093844413757324,3209,0.0,0,0.0,0.0,0,10
213486,3.2041056156158447,3204,0.0,0,0.0,0.0,0,10
213586,3.2041056156158447,3204,0.0,0,0.0,0.0,0,10
213686,3.198827028274536,3198,0.0,0,0.0,0.0,0,10
213786,3.198827028274536,3198,0.0,0,0.0,0.0,0,10
213886,3.1935484409332275,3193,0.0,0,0.0,0.0,0,10
213986,3.214663028717041,3214,0.0,0,0.0,0.0,0,10
214086,3.2357773780822754,3235,0.0,0,0.0,0.0,0,10
214186,3.188269853591919,3188,0.0,0,0.0,0.0,0,10
214286,3.1302053928375244,3130,0.0,0,0.0,0.0,0,10
214386,3.124926805496216,3124,0.0,0,0.0,0.0,0,10
214486,3.188269853591919,3188,0.0,0,0.0,0.0,0,10
214586,3.1935484409332275,3193,0.0,0,0.0,0.0,0,10
214688,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
214788,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
214886,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
214988,3.188269853591919,3188,0.0,0,0.0,0.0,0,10
215088,3.188269853591919,3188,0.0,0,0.0,0.0,0,10
215186,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
215289,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
215388,3.1777126789093018,3177,0.0,0,0.0,0.0,0,10
215486,3.1671555042266846,3167,0.0,0,0.0,0.0,0,10
215588,3.161876916885376,3161,0.0,0,0.0,0.0,0,10
215686,3.161876916885376,3161,0.0,0,0.0,0.0,0,10
215786,3.151319742202759,3151,0.0,0,0.0,0.0,0,10
215888,3.1565983295440674,3156,0.0,0,0.0,0.0,0,10
215988,3.161876916885376,3161,0.0,0,0.0,0.0,0,10
216088,3.188269853591919,3188,0.0,0,0.0,0.0,0,10
216186,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
216287,3.161876916885376,3161,0.0,0,0.0,0.0,0,10
216386,3.1407625675201416,3140,0.0,0,0.0,0.0,0,10
216487,3.135483980178833,3135,0.0,0,0.0,0.0,0,10
216586,3.0879766941070557,3087,0.0,0,0.0,0.0,0,10
216686,3.098533868789673,3098,0.0,0,0.0,0.0,0,10
216786,3.1565983295440674,3156,0.0,0,0.0,0.0,0,10
216886,3.1935484409332275,3193,0.0,0,0.0,0.0,0,10
216986,3.2199416160583496,3219,0.0,0,0.0,0.0,0,10
217086,3.135483980178833,3135,0.0,0,0.0,0.0,0,10
217186,3.1671555042266846,3167,0.0,0,0.0,0.0,0,10
217286,3.135483980178833,3135,0.0,0,0.0,0.0,0,10
217386,3.1407625675201416,3140,0.0,0,0.0,0.0,0,10
217486,3.161876916885376,3161,0.0,0,0.0,0.0,0,10
217586,3.198827028274536,3198,0.0,0,0.0,0.0,0,10
217686,3.2199416160583496,3219,0.0,0,0.0,0.0,0,10
217786,3.214663028717041,3214,0.0,0,0.0,0.0,0,10
217886,3.1565983295440674,3156,0.0,0,0.0,0.0,0,10
217986,3.10909104347229,3109,0.0,0,0.0,0.0,0,10
218086,3.0668623447418213,3066,0.0,0,0.0,0.0,0,10
218186,3.4416422843933105,3441,0.0,0,0.0,0.0,0,10
218286,3.4521994590759277,3452,0.0,0,0.0,0.0,0,10
218386,3.4574780464172363,3457,0.0,0,0.0,0.0,0,10
218486,3.4574780464172363,3457,0.0,0,0.0,0.0,0,10
218586,3.462756633758545,3462,0.0,0,0.0,0.0,0,10
218689,3.462756633758545,3462,0.0,0,0.0,0.0,0,10
218789,3.4680352210998535,3468,0.0,0,0.0,0.0,0,10
218886,3.4680352210998535,3468,0.0,0,0.0,0.0,0,10
218989,3.4680352210998535,3468,0.0,0,0.0,0.0,0,10
219088,3.473313808441162,3473,0.0,0,0.0,0.0,0,10
219188,3.473313808441162,3473,0.0,0,0.0,0.0,0,10
219288,3.473313808441162,3473,0.0,0,0.0,0.0,0,10
219387,3.473313808441162,3473,0.0,0,0.0,0.0,0,10
219486,3.4785923957824707,3478,0.0,0,0.0,0.0,0,10
219586,3.4785923957824707,3478,0.0,0,0.0,0.0,0,10
219687,3.4785923957824707,3478,0.0,0,0.0,0.0,0,10
219786,3.4838709831237793,3483,0.0,0,0.0,0.0,0,10
219887,3.4785923957824707,3478,0.0,0,0.0,0.0,0,10
219986,3.4785923957824707,3478,0.0,0,0.0,0.0,0,10
220086,3.4838709831237793,3483,0.0,0,0.0,0.0,0,10
220186,3.4838709831237793,3483,0.0,0,0.0,0.0,0,10
220286,3.4838709831237793,3483,0.0,0,0.0,0.0,0,10
220386,3.4838709831237793,3483,0.0,0,0.0,0.0,0,10
220486,3.489149570465088,3489,0.0,0,0.0,0.0,0,10
220586,3.4838709831237793,3483,0.0,0,0.0,0.0,0,10
220686,3.489149570465088,3489,0.0,0,0.0,0.0,0,10
220786,3.489149570465088,3489,0.0,0,0.0,0.0,0,10
220886,3.489149570465088,3489,0.0,0,0.0,0.0,0,10
220987,3.489149570465088,3489,0.0,0,0.0,0.0,0,10
221086,3.4944281578063965,3494,0.0,0,0.0,0.0,0,10
221186,3.4944281578063965,3494,0.0,0,0.0,0.0,0,10
221286,3.4944281578063965,3494,0.0,0,0.0,0.0,0,10
221386,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
221486,3.4944281578063965,3494,0.0,0,0.0,0.0,0,10
221586,3.4944281578063965,3494,0.0,0,0.0,0.0,0,10
221686,3.4944281578063965,3494,0.0,0,0.0,0.0,0,10
221786,3.4944281578063965,3494,0.0,0,0.0,0.0,0,10
221886,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
221986,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222086,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222186,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222286,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222386,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222486,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222586,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222686,3.499706745147705,3499,0.0,0,0.0,0.0,0,10
222786,3.5049853324890137,3504,0.0,0,0.0,0.0,0,10
222886,3.5049853324890137,3504,0.0,0,0.0,0.0,0,10
222986,3.5049853324890137,3504,0.0,0,0.0,0.0,0,10
223086,3.5049853324890137,3504,0.0,0,0.0,0.0,0,10
223186,2.966568946838379,2966,0.0,0,0.0,0.0,0,10
223286,3.1196482181549072,3119,0.0,0,0.0,0.0,0,10
223386,3.1935484409332275,3193,0.0,0,0.0,0.0,0,10
223486,3.1935484409332275,3193,0.0,0,0.0,0.0,0,10
223586,3.2041056156158447,3204,0.0,0,0.0,0.0,0,10
223686,3.1829912662506104,3182,0.0,0,0.0,0.0,0,10
223786,3.1407625675201416,3140,0.0,0,0.0,0.0,0,10
223886,3.1196482181549072,3119,0.0,0,0.0,0.0,0,10
223986,3.1196482181549072,3119,0.0,0,0.0,0.0,0,10
224086,3.14604115486145,3146,0.0,0,0.0,0.0,0,10
224186,3.0774195194244385,3077,0.0,0,0.0,0.0,0,10
224286,3.1777126789093018,3177,0.0,0,0.0,0.0,0,10
224386,3.1302053928375244,3130,0.0,0,0.0,0.0,0,10
224486,3.1777126789093018,3177,0.0,0,0.0,0.0,0,10
224586,3.1565983295440674,3156,0.0,0,0.0,0.0,0,10
224686,3.1143696308135986,3114,0.0,0,0.0,0.0,0,10
224786,3.1196482181549072,3119,0.0,0,0.0,0.0,0,10
224886,3.1196482181549072,3119,0.0,0,0.0,0.0,0,10
224986,3.172434091567993,3172,0.0,0,0.0,0.0,0,10
225086,3.151319742202759,3151,0.0,0,0.0,0.0,0,10
225186,3.135483980178833,3135,0.0,0,0.0,0.0,0,10
225286,3.1143696308135986,3114,0.0,0,0.0,0.0,0,10
225386,3.0668623447418213,3066,0.0,0,0.0,0.0,0,10
225486,3.0404694080352783,3040,0.0,0,0.0,0.0,0,10
225586,3.151319742202759,3151,0.0,0,0.0,0.0,0,10
225686,3.172434091567993,3172,0.0,0,0.0,0.0,0,10
225786,3.198827028274536,3198,0.0,0,0.0,0.0,0,10
225886,3.14604115486145,3146,0.0,0,0.0,0.0,0,10
225986,3.0774195194244385,3077,0.0,0,0.0,0.0,0,10
226086,3.056305170059204,3056,0.0,0,0.0,0.0,0,10
226186,3.07214093208313,3072,0.0,0,0.0,0.0,0,10
226286,3.0404694080352783,3040,0.0,0,0.0,0.0,0,10
226386,3.0246336460113525,3024,0.0,0,0.0,0.0,0,10
226486,3.1302053928375244,3130,0.0,0,0.0,0.0,0,10
226586,3.1302053928375244,3130,0.0,0,0.0,0.0,0,10
226686,3.1302053928375244,3130,0.0,0,0.0,0.0,0,10
226786,3.098533868789673,3098,0.0,0,0.0,0.0,0,10
226886,3.0668623447418213,3066,0.0,0,0.0,0.0,0,10
226986,3.0510265827178955,3051,0.0,0,0.0,0.0,0,10
227086,3.0615837574005127,3061,0.0,0,0.0,0.0,0,10
227186,3.056305170059204,3056,0.0,0,0.0,0.0,0,10
227286,3.0879766941070557,3087,0.0,0,0.0,0.0,0,10
227386,3.082698106765747,3082,0.0,0,0.0,0.0,0,10
227486,3.0774195194244385,3077,0.0,0,0.0,0.0,0,10
227586,3.07214093208313,3072,0.0,0,0.0,0.0,0,10
227686,3.0668623447418213,3066,0.0,0,0.0,0.0,0,10
227786,3.082698106765747,3082,0.0,0,0.0,0.0,0,10
227886,3.082698106765747,3082,0.0,0,0.0,0.0,0,10
227986,3.0404694080352783,3040,0.0,0,0.0,0.0,0,10
228086,3.0668623447418213,3066,0.0,0,0.0,0.0,0,10
228188,3.0087978839874268,3008,0.0,0,0.0,0.0,0,10
228287,3.0246336460113525,3024,0.0,0,0.0,0.0,0,10
228387,3.0615837574005127,3061,0.0,0,0.0,0.0,0,10
228487,3.07214093208313,3072,0.0,0,0.0,0.0,0,10
228586,3.0668623447418213,3066,0.0,0,0.0,0.0,3,10
228686,3.10909104347229,3109,0.0,0,0.0,0.0,3,10
228786,3.0932552814483643,3093,0.0,0,0.0,0.0,3,10
228886,2.9824047088623047,2982,0.0,0,0.0,0.0,3,10
228986,2.977126121520996,2977,0.0,0,0.0,0.0,3,0
229086,2.9824047088623047,2982,0.0,0,0.0,0.0,3,0
229186,3.0140764713287354,3014,0.0,0,0.0,0.0,3,0
229286,3.045747995376587,3045,0.0,0,0.0,0.0,3,10
229386,3.0510265827178955,3051,0.0,0,0.0,0.0,3,10
229486,3.0404694080352783,3040,0.0,0,0.0,0.0,3,10
229586,3.0246336460113525,3024,0.0,0,0.0,0.0,3,10
229686,3.019355058670044,3019,0.0,0,0.0,0.0,3,10
229786,3.0140764713287354,3014,0.0,0,0.0,0.0,3,10
229886,3.0140764713287354,3014,0.0,0,0.0,0.0,3,10
229986,3.019355058670044,3019,0.0,0,0.0,0.0,3,10
230086,3.045747995376587,3045,0.0,0,0.0,0.0,3,10
230186,3.07214093208313,3072,0.0,0,0.0,0.0,3,10
230286,3.098533868789673,3098,0.0,0,0.0,0.0,3,10
230386,3.098533868789673,3098,0.0,0,0.0,0.0,3,10
230486,3.082698106765747,3082,0.0,0,0.0,0.0,3,10
230586,3.0246336460113525,3024,0.0,0,0.0,0.0,3,10
230686,2.9612903594970703,2961,0.0,0,0.0,0.0,3,0
230786,2.966568946838379,2966,0.0,0,0.0,0.0,3,0
230886,3.3413491249084473,3341,0.0,0,0.0,0.0,3,0
230986,3.3519062995910645,3351,0.0,0,0.0,0.0,0,10
231086,3.3624634742736816,3362,0.0,0,0.0,0.0,0,10
231186,3.3624634742736816,3362,0.0,0,0.0,0.0,0,10
231286,3.3624634742736816,3362,0.0,0,0.0,0.0,0,10
231386,3.3677420616149902,3367,0.0,0,0.0,0.0,0,10
231486,3.373020648956299,3373,0.0,0,0.0,0.0,0,10
231586,3.373020648956299,3373,0.0,0,0.0,0.0,0,10
231686,3.373020648956299,3373,0.0,0,0.0,0.0,0,10
231786,3.3782992362976074,3378,0.0,0,0.0,0.0,0,10
