timestamp,controller.accelz,controller.actuatorThrust,controller.cmd_pitch,controller.cmd_roll,controller.cmd_thrust,controller.cmd_yaw
99942,1.001197338104248,0.0,0.0,0.0,0.0,0.0
100042,1.0016533136367798,0.0,0.0,0.0,0.0,0.0
100142,1.0004916191101074,0.0,0.0,0.0,0.0,0.0
100242,0.9999608397483826,0.0,0.0,0.0,0.0,0.0
100342,0.9993787407875061,0.0,0.0,0.0,0.0,0.0
100442,0.998874843120575,0.0,0.0,0.0,0.0,0.0
100542,1.001358151435852,0.0,0.0,0.0,0.0,0.0
100644,1.0003747940063477,0.0,0.0,0.0,0.0,0.0
100744,1.0024449825286865,0.0,0.0,0.0,0.0,0.0
100844,0.9998725652694702,0.0,0.0,0.0,0.0,0.0
100945,1.0023391246795654,35938.9296875,-2074.0,1112.0,35938.9296875,390.0
101045,1.0686672925949097,36132.78515625,-731.0,1914.0,36132.78515625,2914.0
101144,0.9229391813278198,37685.36328125,-1169.0,-757.0,37685.36328125,3216.0
101244,1.054678201675415,41058.87109375,-1986.0,-983.0,41058.87109375,3166.0
101343,1.1087783575057983,45091.21875,3990.0,1411.0,45091.21875,1728.0
101442,1.1992535591125488,47756.0859375,-8650.0,3123.0,47756.0859375,2086.0
101544,1.2020647525787354,47312.1953125,1921.0,-3593.0,47312.1953125,1922.0
101643,1.1046874523162842,45152.45703125,-4579.0,-1907.0,45152.45703125,1650.0
101743,1.0523648262023926,42820.078125,140.0,-295.0,42820.078125,1704.0
101843,1.0159196853637695,40335.64453125,584.0,-1601.0,40335.64453125,1901.0
101943,0.892033040523529,38776.36328125,-752.0,-563.0,38776.36328125,2312.0
102043,0.9697192311286926,39846.3984375,-756.0,-13.0,39846.3984375,2555.0
102143,0.8646602630615234,41028.9296875,-3320.0,574.0,41028.9296875,2480.0
102244,0.9731419682502747,40167.453125,2480.0,-3204.0,40167.453125,2509.0
102342,0.8963727951049805,39377.2421875,-2795.0,1160.0,39329.73046875,2071.0
102442,0.9906971454620361,41261.8515625,-549.0,-111.0,41066.3203125,2478.0
102544,0.9979795217514038,41538.640625,-1457.0,-2319.0,41538.640625,2404.0
102644,1.0366421937942505,45217.99609375,-805.0,-4093.0,45217.99609375,2253.0
102744,1.0552842617034912,43721.0859375,-3424.0,-3766.0,43721.0859375,2071.0
102844,1.0647598505020142,41890.609375,473.0,62.0,41890.609375,2083.0
102943,0.9390619993209839,40959.96484375,-260.0,1299.0,40959.96484375,2293.0
103043,0.9910661578178406,39754.40234375,929.0,-935.0,39754.40234375,2274.0
103142,0.9655885100364685,39591.0234375,2428.0,-2585.0,39555.3359375,2295.0
103243,1.0351561307907104,42778.78125,4347.0,2015.0,42841.59375,2411.0
103343,0.9962719082832336,41775.98046875,-707.0,2.0,41775.98046875,2057.0
103442,1.0451321601867676,43700.42578125,-4563.0,411.0,44343.70703125,2127.0
103542,1.0379201173782349,43731.75390625,-2787.0,-6944.0,43109.6953125,2019.0
103642,1.0221190452575684,41711.43359375,979.0,-1935.0,41884.2578125,2028.0
103742,0.9875302314758301,41920.421875,-583.0,-5580.0,41578.15625,1950.0
103842,1.0498840808868408,40702.4296875,-4256.0,-5226.0,40183.6171875,2062.0
103942,1.0346119403839111,38085.73046875,3299.0,-2243.0,37857.0625,2012.0
104042,0.9220392107963562,38016.2265625,920.0,-928.0,37699.8359375,2267.0
104142,0.9393385648727417,41387.6875,-4619.0,821.0,40578.04296875,2080.0
104242,1.0694966316223145,45271.75390625,3236.0,2741.0,45554.80859375,2336.0
104342,1.1003031730651855,42634.07421875,-1280.0,1532.0,42866.70703125,2152.0
104442,1.043688416481018,42939.95703125,-6288.0,-5071.0,42939.95703125,2478.0
104542,1.058159589767456,43086.43359375,833.0,2823.0,43991.3359375,2618.0
104642,1.0471394062042236,41992.59765625,-2779.0,-228.0,41992.59765625,2193.0
104742,1.026589035987854,40830.15625,-1149.0,-1305.0,40830.15625,2096.0
104842,0.9442312717437744,39444.62890625,-828.0,1451.0,39444.62890625,2095.0
104942,0.9183123111724854,40530.1796875,-281.0,-1698.0,40530.1796875,2120.0
105042,0.9614185094833374,41718.31640625,16.0,-2097.0,41718.31640625,1934.0
105142,0.9825964570045471,41547.32421875,-1588.0,-1366.0,41547.32421875,1727.0
105242,0.9957902431488037,41025.734375,-3132.0,185.0,41025.734375,1722.0
105342,1.0211938619613647,41423.25390625,-2119.0,-2168.0,41423.25390625,1886.0
105442,1.032831072807312,43708.37890625,-526.0,-925.0,43708.37890625,1824.0
105542,1.0730268955230713,45691.359375,-4960.0,353.0,45691.359375,1933.0
105642,1.0532134771347046,38049.00390625,3178.0,715.0,38049.00390625,2072.0
105742,0.937393307685852,38582.203125,-6933.0,-2390.0,38582.203125,2474.0
105842,0.9467241168022156,40277.765625,971.0,2403.0,40277.765625,2333.0
105942,0.9640070796012878,41568.421875,886.0,-39.0,41568.421875,2233.0
106042,1.0262540578842163,42715.8046875,-2029.0,-1373.0,42715.8046875,2148.0
106142,1.0493496656417847,43233.3984375,-3049.0,1210.0,43233.3984375,2161.0
106242,1.0758638381958008,41215.63671875,-1080.0,93.0,41215.63671875,2284.0
106342,0.9836791753768921,40705.37890625,-871.0,-728.0,40705.37890625,2124.0
106442,0.9893636107444763,42807.15625,-1033.0,1609.0,42807.15625,2224.0
106542,1.0364471673965454,42860.60546875,-1644.0,1263.0,42860.60546875,2103.0
106642,1.0417698621749878,43213.45703125,847.0,-617.0,43213.45703125,2446.0
106742,1.1403014659881592,50386.3828125,-1430.0,293.0,50386.3828125,2770.0
106842,1.1926687955856323,48108.09375,-1684.0,1279.0,48108.09375,3024.0
106942,1.0742580890655518,38434.66796875,-1707.0,3090.0,38434.66796875,2573.0
107042,0.8566644787788391,33604.03515625,-7691.0,-7830.0,33604.03515625,2895.0
107142,0.7936834692955017,27012.248046875,-14137.0,3788.0,27012.248046875,2852.0
107245,0.7666400074958801,31058.482421875,4297.0,-6316.0,31586.703125,2328.0
107342,0.7695512175559998,34358.0703125,3705.0,1281.0,34358.0703125,1839.0
107442,0.8282378911972046,35246.25,-8072.0,-2442.0,35246.25,1779.0
107544,0.87901771068573,37669.1640625,5363.0,3965.0,35854.79296875,1839.0
107644,0.9061868190765381,40182.5,-1609.0,-3066.0,39789.0546875,1596.0
107744,1.006825566291809,42521.69140625,-224.0,-1891.0,42102.2734375,1902.0
107845,1.0823334455490112,44605.86328125,-87.0,-1201.0,44393.32421875,2455.0
107944,0.7326292991638184,0.0,0.0,0.0,0.0,0.0
108044,9.24067497253418,0.0,0.0,0.0,0.0,0.0
108144,0.20908552408218384,0.0,0.0,0.0,0.0,0.0
108244,0.3141747713088989,0.0,0.0,0.0,0.0,0.0
108344,1.0135142803192139,0.0,0.0,0.0,0.0,0.0
108443,0.9992650747299194,0.0,0.0,0.0,0.0,0.0
108543,0.9894323348999023,0.0,0.0,0.0,0.0,0.0
108643,1.0013396739959717,0.0,0.0,0.0,0.0,0.0
108742,0.9964147806167603,0.0,0.0,0.0,0.0,0.0
108842,1.0015490055084229,0.0,0.0,0.0,0.0,0.0
108942,1.0017634630203247,0.0,0.0,0.0,0.0,0.0
109042,1.0031592845916748,0.0,0.0,0.0,0.0,0.0
109142,0.9944706559181213,0.0,0.0,0.0,0.0,0.0
109242,0.999982476234436,0.0,0.0,0.0,0.0,0.0
109342,0.9977912902832031,0.0,0.0,0.0,0.0,0.0
109442,0.9986066818237305,0.0,0.0,0.0,0.0,0.0
109542,1.0014691352844238,0.0,0.0,0.0,0.0,0.0
109642,1.000059723854065,0.0,0.0,0.0,0.0,0.0
109742,0.9998125433921814,0.0,0.0,0.0,0.0,0.0
109842,0.9998883605003357,0.0,0.0,0.0,0.0,0.0
109942,1.0002899169921875,0.0,0.0,0.0,0.0,0.0
110042,1.0000536441802979,0.0,0.0,0.0,0.0,0.0
110142,0.9998897910118103,0.0,0.0,0.0,0.0,0.0
110242,0.9991821050643921,0.0,0.0,0.0,0.0,0.0
110342,0.9989083409309387,0.0,0.0,0.0,0.0,0.0
110442,1.0001170635223389,0.0,0.0,0.0,0.0,0.0
110542,1.000624656677246,0.0,0.0,0.0,0.0,0.0
110642,1.0007798671722412,0.0,0.0,0.0,0.0,0.0
110742,1.0008665323257446,0.0,0.0,0.0,0.0,0.0
110842,1.0007193088531494,0.0,0.0,0.0,0.0,0.0
110942,1.0005606412887573,0.0,0.0,0.0,0.0,0.0
111042,1.0004545450210571,0.0,0.0,0.0,0.0,0.0
111142,1.0015290975570679,0.0,0.0,0.0,0.0,0.0
111242,1.0008715391159058,0.0,0.0,0.0,0.0,0.0
111342,0.9992960691452026,0.0,0.0,0.0,0.0,0.0
111442,0.9994864463806152,0.0,0.0,0.0,0.0,0.0
111542,1.0024818181991577,0.0,0.0,0.0,0.0,0.0
111642,0.9999338984489441,0.0,0.0,0.0,0.0,0.0
111742,0.9991835355758667,0.0,0.0,0.0,0.0,0.0
111842,1.001164436340332,0.0,0.0,0.0,0.0,0.0
111942,0.9999873042106628,0.0,0.0,0.0,0.0,0.0
112042,0.9994523525238037,0.0,0.0,0.0,0.0,0.0
112142,0.9992150664329529,0.0,0.0,0.0,0.0,0.0
112242,1.001024603843689,0.0,0.0,0.0,0.0,0.0
112342,1.0019633769989014,0.0,0.0,0.0,0.0,0.0
112442,1.0003119707107544,0.0,0.0,0.0,0.0,0.0
112542,1.0014212131500244,0.0,0.0,0.0,0.0,0.0
112642,0.9985587000846863,0.0,0.0,0.0,0.0,0.0
112742,1.0021369457244873,0.0,0.0,0.0,0.0,0.0
112842,0.9973536729812622,0.0,0.0,0.0,0.0,0.0
112942,1.009672999382019,35186.90234375,-2437.0,-1483.0,35186.90234375,107.0
113042,1.0029152631759644,35080.0078125,2058.0,-3904.0,35080.0078125,3421.0
113142,1.0023822784423828,35180.48828125,-5958.0,-2689.0,35180.48828125,2465.0
113242,1.0553480386734009,36611.78125,-4192.0,-8623.0,36611.78125,4121.0
113342,0.9889850616455078,36501.671875,1783.0,-6373.0,36501.671875,3048.0
113442,1.0823191404342651,38003.85546875,-4417.0,-3305.0,38003.85546875,2013.0
113542,1.0542417764663696,41872.80078125,4010.0,-3643.0,41872.80078125,1284.0
113642,1.0744123458862305,44581.0078125,-9181.0,-207.0,44581.0078125,1063.0
113742,1.2022539377212524,55041.2734375,-709.0,4037.0,55041.2734375,1676.0
113842,1.324314832687378,52552.0703125,-1147.0,-2614.0,52552.0703125,1873.0
113942,1.0995032787322998,37954.546875,-1959.0,1496.0,37954.546875,1368.0
114042,0.8233145475387573,31423.474609375,-4160.0,-1662.0,31423.474609375,1694.0
114142,0.7347790598869324,28792.263671875,12572.0,1453.0,28792.263671875,1983.0
114242,0.7968042492866516,36892.1171875,-13228.0,-4037.0,36892.1171875,1900.0
114342,0.9211710095405579,44548.2421875,8909.0,2284.0,44548.2421875,2151.0
114442,1.0681113004684448,45654.296875,-2289.0,664.0,45654.296875,2079.0
114542,1.1465294361114502,49688.28125,-2793.0,-3870.0,49688.28125,2312.0
114642,1.197163701057434,49044.17578125,-63.0,-884.0,49044.17578125,2606.0
114742,1.1120837926864624,41726.5625,-1462.0,1567.0,41726.5625,2362.0
114842,0.9511178135871887,31482.169921875,-5015.0,7774.0,31482.169921875,2981.0
114942,0.7718141078948975,34931.3984375,1224.0,-5591.0,34931.3984375,2653.0
115042,0.7819046974182129,34066.21875,24365.0,5288.0,34066.21875,2470.0
115142,0.838241696357727,40866.41015625,-12346.0,-4709.0,40866.41015625,2441.0
115242,1.029966950416565,44151.6796875,3320.0,-1027.0,44151.6796875,2195.0
115345,1.1030155420303345,44260.2890625,2957.0,2248.0,44260.2890625,2076.0
115445,1.1179769039154053,44835.12109375,-4531.0,1200.0,44835.12109375,2104.0
115545,1.0640289783477783,42972.27734375,470.0,-2545.0,42972.27734375,2122.0
115645,1.0468236207962036,40501.87890625,665.0,-1130.0,40501.87890625,2167.0
115744,1.0098432302474976,39530.93359375,-352.0,-300.0,39530.93359375,2288.0
115844,0.9699572324752808,42218.828125,1466.0,-1749.0,42218.828125,2014.0
115944,0.9919899106025696,42344.57421875,2667.0,-2412.0,42344.57421875,2081.0
116044,1.039229393005371,42878.9140625,1978.0,-1814.0,42878.9140625,2008.0
116144,1.0626357793807983,41835.1484375,1458.0,-1843.0,41835.1484375,1986.0
116243,1.0981708765029907,49991.2890625,-2346.0,1799.0,49991.2890625,1925.0
116342,1.1926932334899902,50636.421875,-2480.0,1696.0,50960.58984375,2282.0
116442,1.1017614603042603,36233.27734375,11852.0,5628.0,37420.5390625,2176.0
116542,0.9274905920028687,38370.80859375,1588.0,-1724.0,37602.33203125,2344.0
116642,0.77679842710495,32205.404296875,16081.0,8540.0,32205.404296875,2216.0
116742,0.8117344975471497,37395.47265625,-9265.0,-5453.0,36958.171875,2439.0
116842,0.9433096051216125,41709.171875,5169.0,2382.0,41460.15625,1861.0
116942,1.0116254091262817,42969.48828125,5890.0,1864.0,42932.38671875,2268.0
117042,1.0419262647628784,43885.578125,3242.0,-2452.0,43911.1875,2738.0
117142,1.0885701179504395,43914.89453125,3447.0,-547.0,44071.578125,2848.0
117242,1.0824915170669556,43811.74609375,2470.0,2.0,43932.53125,2782.0
117342,1.0680299997329712,42038.1171875,-5307.0,-93.0,42557.171875,2370.0
117442,0.9654170870780945,36623.19140625,3779.0,2334.0,36854.6484375,2304.0
117542,0.9370243549346924,38392.78125,2070.0,5076.0,38199.4140625,1980.0
117642,0.9537655711174011,40791.43359375,4380.0,7071.0,40859.56640625,2339.0
117742,0.9994005560874939,42660.421875,5941.0,4965.0,42840.4609375,1446.0
117842,1.0813533067703247,43199.82421875,1115.0,7121.0,43536.40234375,1542.0
117942,1.0785788297653198,42370.19921875,3379.0,7911.0,42649.70703125,1952.0
118042,1.0359063148498535,41116.2265625,2163.0,5613.0,41675.7265625,2111.0
118142,1.0452098846435547,41001.546875,776.0,7456.0,41210.20703125,2362.0
118242,1.0002342462539673,41350.66796875,4966.0,4607.0,41524.37109375,2161.0
118342,1.0156952142715454,41481.09375,-175.0,7887.0,41755.3515625,2064.0
118442,1.028196930885315,41169.03125,2765.0,3906.0,42038.35546875,2428.0
118542,1.0413109064102173,41088.6796875,4337.0,5913.0,41090.98828125,2393.0
118642,1.0352007150650024,41760.31640625,3094.0,6249.0,41854.984375,2216.0
118742,1.008911371231079,42283.5546875,1866.0,1049.0,42283.5546875,1862.0
118842,1.009334921836853,41979.69921875,155.0,692.0,41979.69921875,2133.0
118942,1.0191749334335327,41546.5390625,-333.0,999.0,41546.5390625,2226.0
119042,1.001711130142212,41151.296875,2122.0,-3287.0,41151.296875,2091.0
119142,0.9887837171554565,39750.421875,625.0,-488.0,39750.421875,1924.0
119242,1.0105657577514648,42658.671875,1357.0,2182.0,42658.671875,2269.0
119342,1.0039862394332886,40681.8515625,-1464.0,1058.0,40681.8515625,1989.0
119442,1.0287208557128906,42349.1875,5860.0,-2173.0,42349.1875,2425.0
119542,1.0259358882904053,40648.1484375,-752.0,1176.0,40648.1484375,2336.0
119642,0.9459241628646851,39553.203125,120.0,319.0,39553.203125,2275.0
119742,0.9385204911231995,39810.31640625,-787.0,378.0,39810.31640625,2740.0
119842,0.959222674369812,39781.19140625,-3775.0,3458.0,39781.19140625,2483.0
119942,0.9334303140640259,38077.15234375,925.0,654.0,38077.15234375,3084.0
120042,0.8758444786071777,39874.1328125,-5539.0,-1932.0,39874.1328125,2977.0
120142,0.9321063160896301,38397.9375,-2597.0,-1028.0,38397.9375,2715.0
120242,0.927952766418457,37131.3046875,2420.0,-607.0,37131.3046875,3143.0
120342,0.8823100328445435,37039.6171875,-3641.0,403.0,37039.6171875,2792.0
120442,0.9151567220687866,40508.38671875,-6839.0,-2141.0,40508.38671875,2409.0
120542,1.0265816450119019,45549.0,193.0,1582.0,45549.0,2227.0
120642,0.6990525126457214,0.0,0.0,0.0,0.0,0.0
120742,0.36865273118019104,0.0,0.0,0.0,0.0,0.0
120842,0.20478424429893494,0.0,0.0,0.0,0.0,0.0
120942,1.0098040103912354,0.0,0.0,0.0,0.0,0.0
121042,0.9716998338699341,0.0,0.0,0.0,0.0,0.0
121142,1.0098706483840942,0.0,0.0,0.0,0.0,0.0
121242,1.0152339935302734,0.0,0.0,0.0,0.0,0.0
121342,0.9963847994804382,0.0,0.0,0.0,0.0,0.0
121442,0.9914902448654175,0.0,0.0,0.0,0.0,0.0
121542,1.0031754970550537,0.0,0.0,0.0,0.0,0.0
